6.229188,6.213338,6.2029185,6.1884565,6.1772456,6.166842,6.1579833,6.148478,6.1326313,6.1151676,6.080935,6.0436525,5.9906864,5.9515176,5.894976,5.8512764,5.7995777,5.770555,5.7339964,5.7124877,5.684987,5.667667,5.6457486,5.627157,5.594756,5.5591807,5.5296965,5.4775224,5.4390893,5.2498145,4.9059787,4.5309496,4.3431363,4.2179065,4.1966395,4.174602,4.1544375
6.2200866,6.2033653,6.192419,6.176599,6.1645813,6.155724,6.1483665,6.1375976,6.118995,6.0989556,6.063,6.0261292,5.9728994,5.931938,5.874423,5.8316145,5.7792044,5.748071,5.7113853,5.6916394,5.6648293,5.6472955,5.626731,5.6098,5.577955,5.5422807,5.5131593,5.461943,5.4244647,5.2380733,4.8981276,4.5295496,4.349319,4.226068,4.198792,4.171653,4.151282
6.214785,6.1973042,6.185869,6.1691327,6.1562004,6.1464014,6.1380863,6.126163,6.1061025,6.084478,6.0469217,6.009207,5.9547167,5.9119115,5.8549094,5.815239,5.7641926,5.7316136,5.694804,5.6761055,5.6492376,5.6310353,5.6116076,5.596467,5.5653863,5.52979,5.500982,5.4505,5.414091,5.2297626,4.89072,4.5284367,4.3609385,4.2415705,4.2038217,4.169293,4.150476
6.206127,6.1875615,6.1753674,6.1573443,6.1430564,6.13147,6.121278,6.1074696,6.0852275,6.061268,6.021235,5.981578,5.926072,5.883686,5.827035,5.7869077,5.7375197,5.707872,5.6731668,5.654618,5.6273265,5.608364,5.5896573,5.5759215,5.545601,5.51029,5.4818435,5.431968,5.394429,5.2146964,4.888252,4.5381546,4.3749,4.253147,4.2080207,4.1675053,4.148084
6.1990085,6.1796956,6.166945,6.1480165,6.132763,6.1198416,6.108234,6.0930643,6.0692105,6.043487,6.00141,5.9596763,5.903889,5.8640385,5.807196,5.7628345,5.7142906,5.690507,5.6590786,5.639698,5.611897,5.5925527,5.5737877,5.5602875,5.530244,5.495199,5.466901,5.417233,5.3773127,5.202358,4.8931985,4.553751,4.382644,4.252976,4.208363,4.167017,4.144943
6.1895237,6.16891,6.15504,6.1348214,6.117944,6.101455,6.085735,6.066793,6.040026,6.012085,5.9697213,5.929356,5.8763514,5.839242,5.7833357,5.7369337,5.6892104,5.6689267,5.6390443,5.618584,5.590309,5.570877,5.551097,5.536661,5.507155,5.473263,5.445952,5.3953857,5.3476267,5.1743765,4.8856783,4.5635624,4.3904376,4.257187,4.2131886,4.1714554,4.147817
6.1831203,6.1614184,6.146519,6.1253624,6.1071615,6.0870605,6.0670815,6.0443034,6.0151143,5.9858465,5.9450192,5.908409,5.859449,5.8237896,5.769318,5.723933,5.6765447,5.655731,5.6249766,5.603774,5.575295,5.556067,5.5348167,5.518741,5.489668,5.4571233,5.43102,5.378956,5.322465,5.1469545,4.8702846,4.5620565,4.3933163,4.262624,4.2194,4.17817,4.1547723
6.1745048,6.1514053,6.135191,6.11248,6.0927176,6.0699267,6.0471606,6.0217643,5.990862,5.960687,5.9204664,5.8855724,5.838411,5.803227,5.7494087,5.704628,5.6581416,5.638038,5.6074624,5.5857973,5.556675,5.5367007,5.5129447,5.494563,5.465605,5.43445,5.409454,5.3557024,5.290342,5.1119175,4.845012,4.551659,4.3928742,4.2690635,4.226105,4.184611,4.1611953
6.167828,6.1437445,6.126581,6.102567,6.0818048,6.0582924,6.035197,6.0093837,5.9782214,5.9480357,5.907645,5.872317,5.824547,5.7887526,5.7351646,5.691435,5.6458917,5.6260304,5.5958023,5.5743217,5.544562,5.523392,5.497272,5.476903,5.4476833,5.4172916,5.392753,5.337571,5.2664304,5.0850453,4.8210983,4.536961,4.38925,4.273695,4.2305503,4.188433,4.165025
6.1583977,6.13326,6.115044,6.0897145,6.067849,6.043049,6.0189114,5.9921184,5.96036,5.9299245,5.889616,5.8543844,5.807053,5.7712994,5.7204137,5.6812773,5.6369743,5.6139855,5.5824027,5.561774,5.5315466,5.509058,5.4803147,5.457681,5.4279695,5.39822,5.374608,5.31731,5.236186,5.0498905,4.7929645,4.522582,4.386711,4.2795205,4.236141,4.1933327,4.1699324
6.14938,6.1234965,6.1045065,6.078268,6.0556498,6.02989,6.0049696,5.9775167,5.945419,5.914863,5.874733,5.8396297,5.793009,5.7577457,5.7100315,5.675753,5.6323895,5.605542,5.5722938,5.552767,5.5224223,5.498956,5.468115,5.443574,5.413567,5.384067,5.3597693,5.2992396,5.209163,5.019445,4.770356,4.512695,4.3857703,4.2847333,4.241369,4.1982,4.1748343
6.139614,6.1128035,6.092891,6.0655823,6.042111,6.015291,5.989541,5.9613914,5.9289966,5.8984294,5.858628,5.823757,5.7779937,5.74371,5.697897,5.6656294,5.62265,5.5941916,5.5606766,5.542188,5.512133,5.4880767,5.4548974,5.4279714,5.3984966,5.3694954,5.341017,5.2743926,5.177072,4.98734,4.748169,4.5043063,4.3858213,4.2906914,4.247956,4.204914,4.1815953
6.128719,6.1012745,6.080703,6.052629,6.0285454,6.0009537,5.9746313,5.946074,5.9135957,5.883099,5.843667,5.809143,5.764183,5.7308364,5.685882,5.6538296,5.6113343,5.583377,5.5503044,5.5319295,5.501723,5.4771433,5.4419756,5.413046,5.384147,5.355161,5.3209143,5.247458,5.1446195,4.957333,4.72956,4.4995766,4.3879714,4.297639,4.255983,4.2134843,4.190231
6.117837,6.090131,6.0692463,6.0407796,6.0163507,5.9883223,5.961699,5.933009,5.9005785,5.8701015,5.83094,5.79684,5.752479,5.7195163,5.675181,5.643575,5.602354,5.5758543,5.542894,5.5232735,5.491754,5.4662447,5.4294815,5.3993597,5.3707776,5.3415937,5.303,5.2245913,5.117795,4.932858,4.714296,4.495791,4.3903975,4.304532,4.263868,4.221905,4.1987576
6.103962,6.0763474,6.055394,6.0267982,6.0021887,5.973887,5.9470844,5.9184275,5.8861575,5.8557343,5.816791,5.7830806,5.7390556,5.7060924,5.661893,5.63039,5.590483,5.565861,5.5332255,5.512272,5.47939,5.452959,5.4150887,5.384045,5.3541746,5.3230968,5.281086,5.1985817,5.0846877,4.9014187,4.697718,4.495827,4.396347,4.3141546,4.274624,4.233242,4.210093
6.0923066,6.0649176,6.0439944,6.0153966,5.990691,5.9621754,5.935206,5.9065733,5.874453,5.8441267,5.8053913,5.771935,5.7282577,5.69559,5.6515155,5.6198277,5.5801573,5.5561,5.5236893,5.502516,5.4693007,5.442508,5.4042535,5.3724756,5.3399644,5.305942,5.262914,5.1784115,5.0552425,4.871286,4.6835303,4.498585,4.4030356,4.3226333,4.283932,4.242915,4.219653
6.077573,6.0505567,6.02968,6.001114,5.9763355,5.9476933,5.920636,5.892076,5.860069,5.829828,5.7909946,5.757516,5.7128434,5.678371,5.633092,5.6015296,5.563184,5.540895,5.5097394,5.4886255,5.4551883,5.427864,5.389266,5.3567677,5.3213177,5.283621,5.238129,5.1502643,5.0161867,4.8330693,4.667047,4.504403,4.4134007,4.3346887,4.296922,4.2562103,4.232675
6.067408,6.04065,6.019716,5.991133,5.966321,5.9376817,5.9106574,5.882154,5.850191,5.820032,5.7810607,5.747782,5.7012086,5.6629114,5.6150985,5.583943,5.5479236,5.528538,5.499273,5.4780245,5.4443073,5.416455,5.3774023,5.3443794,5.307831,5.2681437,5.2191114,5.1270156,4.9855895,4.804499,4.655069,4.509097,4.421351,4.3437147,4.306573,4.2660165,4.2422447
6.0537276,6.0273747,6.0066857,5.9781265,5.953155,5.924498,5.897509,5.869172,5.8370433,5.8066077,5.7660036,5.7298703,5.680949,5.642337,5.595175,5.565098,5.5299325,5.5105715,5.482486,5.4627714,5.429341,5.4006357,5.361869,5.329046,5.2899942,5.2468877,5.1950383,5.101871,4.958733,4.783361,4.648471,4.5168214,4.4330544,4.3573184,4.320824,4.2802706,4.2560596
6.044496,6.018483,5.9982157,5.969678,5.944468,5.9157557,5.8887873,5.860659,5.828281,5.7973905,5.75455,5.713976,5.663652,5.628746,5.585324,5.5564127,5.5199914,5.4975157,5.4691563,5.4519014,5.4191847,5.389732,5.3518457,5.3198524,5.2781386,5.231987,5.1798687,5.0896277,4.9512877,4.781769,4.65076,4.5227165,4.441434,4.3674374,4.331277,4.29062,4.2660556
6.030512,6.0045686,5.984743,5.956796,5.9320455,5.9035597,5.876436,5.8480687,5.814964,5.783319,5.7385583,5.6946282,5.643411,5.6115656,5.570921,5.5424824,5.504952,5.4803658,5.4512725,5.434958,5.4027915,5.3735256,5.3366847,5.3054433,5.262366,5.214311,5.1606174,5.0725775,4.941463,4.7816763,4.657795,4.5349827,4.455077,4.381848,4.3465014,4.305726,4.2801905
6.020123,5.99394,5.9743104,5.947117,5.9231853,5.895055,5.8677044,5.8388095,5.8048997,5.772528,5.727171,5.682864,5.631897,5.6009393,5.560716,5.5318403,5.493844,5.469102,5.4391656,5.4218755,5.389826,5.3615375,5.325298,5.2942953,5.251824,5.2040653,5.1486073,5.0611663,4.9361105,4.7844667,4.6661296,4.5466785,4.4667325,4.3930187,4.3579793,4.3167596,4.290243
6.008194,5.981742,5.9619126,5.934702,5.9109116,5.8830266,5.855634,5.82629,5.791143,5.7564936,5.7101016,5.667383,5.6181154,5.5873733,5.5470243,5.51794,5.4793544,5.454002,5.4231453,5.4051867,5.3733845,5.345951,5.3096576,5.278082,5.2354145,5.1877294,5.130653,5.04536,4.9297814,4.78923,4.6749816,4.562071,4.4932647,4.4225187,4.3782406,4.32972,4.303455
6.000865,5.9741564,5.9538393,5.9259744,5.9017067,5.873771,5.846393,5.8168216,5.780575,5.743169,5.695881,5.6561537,5.6093287,5.577932,5.536826,5.5077434,5.4688582,5.443064,5.4116607,5.393378,5.36178,5.3348064,5.297855,5.2652025,5.221975,5.1744905,5.1169395,5.0342655,4.9263873,4.7948065,4.684026,4.577632,4.520436,4.452181,4.3971663,4.340025,4.3137283
5.9920626,5.964896,5.944103,5.915658,5.8909245,5.862542,5.8347077,5.804901,5.767289,5.726015,5.677021,5.6405034,5.5967307,5.56514,5.5237412,5.49485,5.4559054,5.4298224,5.398066,5.3795753,5.348452,5.32217,5.2846136,5.2507744,5.206788,5.1596146,5.1024885,5.0236654,4.9223595,4.803653,4.711256,4.6150317,4.550466,4.475054,4.421824,4.36205,4.329207
5.985669,5.958067,5.9368644,5.907901,5.882667,5.853536,5.824948,5.7948184,5.7560897,5.7116666,5.6611776,5.626985,5.5855727,5.5540037,5.5126038,5.4839807,5.445132,5.4189086,5.38702,5.3684697,5.3374677,5.311327,5.273233,5.2386584,5.194011,5.147253,5.0916295,5.0169096,4.9199705,4.8121004,4.739572,4.6519156,4.5727434,4.487717,4.4421763,4.3840218,4.343918
5.9793277,5.9513507,5.9296646,5.900065,5.8741956,5.8441024,5.8147206,5.7845836,5.7451987,5.698085,5.646026,5.613376,5.573589,5.54198,5.5005083,5.4720507,5.4330683,5.4064856,5.374206,5.355434,5.3236556,5.296713,5.2581334,5.2235594,5.1783485,5.132142,5.0792227,5.009815,4.919043,4.819511,4.7565846,4.673737,4.5903864,4.502179,4.458745,4.401299,4.359828
5.9735727,5.9454126,5.9233265,5.893173,5.866676,5.835798,5.805345,5.7733383,5.7325463,5.685379,5.633924,5.60177,5.5623956,5.5308466,5.489389,5.4609876,5.421702,5.394629,5.3618956,5.342925,5.309876,5.2814984,5.2422194,5.2078447,5.1624517,5.1168337,5.0653462,5.0001016,4.916894,4.824974,4.764598,4.6854153,4.6085005,4.5224113,4.4742556,4.413688,4.37357
5.9680667,5.9397078,5.9174194,5.886908,5.859965,5.828877,5.797267,5.7610707,5.7176147,5.6729627,5.6247005,5.5927205,5.553166,5.5218244,5.4804835,5.4520745,5.412436,5.384861,5.351831,5.3328953,5.298838,5.2691584,5.229007,5.194601,5.1499357,5.1050754,5.0515704,4.9871044,4.911802,4.829065,4.770566,4.6979113,4.6355433,4.55367,4.493495,4.4231553,4.3829856
5.961711,5.933766,5.911208,5.8803926,5.8529563,5.821741,5.7885227,5.746095,5.6987786,5.6583424,5.61501,5.5828357,5.5425076,5.5113554,5.4701114,5.441639,5.4015694,5.3734426,5.339947,5.3208666,5.2859426,5.2551913,5.213543,5.1780205,5.1326823,5.087717,5.032129,4.96953,4.9041433,4.832293,4.7758784,4.709124,4.660171,4.582802,4.512702,4.4338207,4.3929935
5.9570804,5.9298773,5.9068017,5.875599,5.8477864,5.817093,5.782907,5.734451,5.6829143,5.645884,5.6068015,5.574505,5.5334883,5.5023518,5.4610767,5.432552,5.39212,5.363501,5.3300037,5.3113756,5.2766905,5.2456827,5.202181,5.164124,5.1154685,5.0686946,5.0129275,4.9544363,4.897768,4.834786,4.7815933,4.716638,4.669299,4.5925126,4.5217586,4.442287,4.40155
5.949591,5.924087,5.901,5.869968,5.8414464,5.808217,5.7710404,5.72012,5.6681075,5.6333046,5.596297,5.563462,5.5216146,5.490422,5.4490814,5.4204936,5.3798733,5.3511734,5.315416,5.293758,5.2568455,5.2253523,5.1809196,5.1423306,5.092761,5.046403,4.992997,4.9398403,4.8909607,4.835714,4.786455,4.723693,4.676217,4.60224,4.5376315,4.45978,4.414561
5.943126,5.919215,5.8965344,5.866142,5.8369617,5.7991476,5.758349,5.710306,5.6623764,5.6275544,5.589195,5.555459,5.512802,5.4813595,5.439863,5.4112616,5.3707366,5.342432,5.302769,5.275385,5.234408,5.202463,5.158899,5.1227674,5.0762877,5.033191,4.983477,4.9337144,4.8875585,4.834967,4.7881784,4.7277794,4.6806607,4.6112247,4.555167,4.4787636,4.4259686
5.9326854,5.911443,5.890384,5.8611746,5.830928,5.787145,5.7415338,5.697035,5.6538625,5.617695,5.577391,5.544142,5.5026126,5.4720364,5.431079,5.402342,5.361894,5.3340597,5.2915525,5.259791,5.2143764,5.180364,5.1366696,5.102607,5.0583186,5.0177484,4.97125,4.9249363,4.8819947,4.8326335,4.7883077,4.730645,4.6848345,4.6205926,4.5728264,4.498159,4.4386086
5.924317,5.905293,5.8860745,5.857928,5.8268924,5.779374,5.730599,5.6879516,5.647232,5.609388,5.5680485,5.536619,5.49769,5.4686713,5.4286785,5.399776,5.3592997,5.3316584,5.2891364,5.2571187,5.2094836,5.172803,5.1278086,5.093976,5.0493746,5.0088716,4.9630246,4.9182224,4.8774257,4.8303003,4.7870035,4.730802,4.6865287,4.6250114,4.580206,4.5064645,4.445066
5.914913,5.8979096,5.881436,5.8537326,5.820779,5.7693496,5.717368,5.67586,5.6361146,5.594944,5.5501323,5.5180216,5.4796567,5.451761,5.412451,5.38308,5.342965,5.316361,5.274973,5.2435417,5.1957345,5.1583366,5.113459,5.0802345,5.0357633,4.995673,4.951385,4.9089317,4.8704295,4.8258305,4.784397,4.730663,4.6887274,4.6297474,4.586402,4.5139103,4.4529614
5.9096537,5.8933268,5.878971,5.8508162,5.815901,5.7627892,5.709518,5.6676183,5.6266217,5.582388,5.533821,5.499145,5.4592037,5.431427,5.392178,5.3623343,5.3227134,5.2972775,5.257607,5.2274914,5.1817656,5.1459703,5.10249,5.069802,5.0257144,4.9860334,4.9431753,4.902436,4.864985,4.8216853,4.7817955,4.730054,4.6899414,4.631736,4.5872235,4.5155516,4.4573636
5.8988028,5.8837476,5.8727016,5.843651,5.805694,5.751339,5.6970596,5.652739,5.60877,5.562186,5.5112314,5.4745555,5.433289,5.405482,5.3663034,5.336404,5.2964816,5.270583,5.2316904,5.203139,5.1606603,5.1279073,5.086592,5.054476,5.011159,4.9722986,4.9313464,4.8927474,4.8566113,4.8150144,4.7772713,4.7282124,4.6904945,4.632945,4.586234,4.515566,4.461657
5.888832,5.8744617,5.865546,5.835123,5.794612,5.740846,5.6870294,5.6392493,5.591006,5.5424485,5.490477,5.4532914,5.4119544,5.3843274,5.345403,5.315704,5.275319,5.248461,5.209904,5.1827626,5.143306,5.113448,5.074051,5.0423436,4.999898,4.9619045,4.9223533,4.885149,4.8498106,4.809328,4.7731447,4.726055,4.6901712,4.632737,4.583602,4.5135503,4.463534
5.8790274,5.864121,5.855063,5.8214636,5.7781787,5.727575,5.676637,5.624901,5.568357,5.5107665,5.4529715,5.4167533,5.3788667,5.3539324,5.3163,5.28516,5.245879,5.222144,5.1873417,5.162506,5.1256614,5.0971794,5.059273,5.028403,4.987215,4.950403,4.9122505,4.8764453,4.8423257,4.80333,4.768529,4.723601,4.690395,4.6336474,4.581882,4.512294,4.4662333
5.8719845,5.85545,5.8440075,5.8070374,5.762068,5.7151384,5.667266,5.6116505,5.5465794,5.4793525,5.4155645,5.3809743,5.3473315,5.3251987,5.2898183,5.2587337,5.2215652,5.200829,5.1698756,5.147512,5.1125693,5.0844135,5.0475073,5.017603,4.977857,4.9423747,4.9054375,4.8706417,4.83744,4.799483,4.765535,4.7221627,4.690997,4.635346,4.5826263,4.51353,4.4694796
5.8640137,5.8458753,5.831905,5.7918925,5.745232,5.700028,5.6533384,5.593636,5.5218925,5.4487553,5.381309,5.347084,5.3149176,5.292723,5.2607813,5.235594,5.20083,5.177158,5.1467357,5.127647,5.095981,5.0697026,5.034679,5.005864,4.96809,4.9345045,4.899617,4.866251,4.833473,4.796023,4.763243,4.7215557,4.6916947,4.6375628,4.585774,4.517967,4.474919
5.8560596,5.8354554,5.817968,5.776912,5.7308445,5.6855125,5.636798,5.571018,5.4939895,5.4208317,5.354835,5.320623,5.288541,5.2657986,5.237367,5.218831,5.1864133,5.1589484,5.1277018,5.110798,5.081545,5.0569654,5.023678,4.996014,4.9602466,4.928602,4.895777,4.863861,4.831591,4.794702,4.7631407,4.722864,4.693375,4.6414504,4.5933256,4.527181,4.4824963
5.8484616,5.824528,5.803024,5.76332,5.7205825,5.6746335,5.6213727,5.546145,5.463215,5.3948545,5.3353553,5.301521,5.2697997,5.248404,5.2222033,5.2055645,5.1748614,5.1479034,5.1172247,5.1005507,5.0716057,5.047281,5.0148244,4.9882255,4.9539485,4.9237294,4.892284,4.8615403,4.8302794,4.7944913,4.7640514,4.724886,4.695435,4.645973,4.6025677,4.5377994,4.4898095
5.8397994,5.812423,5.7868633,5.749309,5.7105737,5.662701,5.6038384,5.520931,5.434565,5.371871,5.3193254,5.2862487,5.255335,5.23589,5.2115326,5.195364,5.1661034,5.1408534,5.110472,5.092593,5.063138,5.0390887,5.007412,4.981901,4.949025,4.9201217,4.889863,4.860383,4.830774,4.7967434,4.7675486,4.7294536,4.699832,4.6533713,4.616069,4.5527577,4.4999986
